@relation 'rad-nor-weka.filters.unsupervised.attribute.Remove-V-R248,394,426,362-363,320,343,340,347,427,283,395,250,220,277,464,439,279,386,384,465,368,289,467,278,307,370,434,402,324,418,416,282,448,450,378,410,442,401,433,369,400,315,323,461,235,157,407,432,286,280,86,223,389,463,260,339,1'

@attribute pers_pron29 numeric
@attribute punct_freq_dist_chars1 numeric
@attribute punct_freq_dist_words1 numeric
@attribute punct_freq_dist_puncts1 numeric
@attribute punct_freq_dist_puncts2 numeric
@attribute char_freq_disth numeric
@attribute char_freq_distī numeric
@attribute char_freq_distā numeric
@attribute char_freq_distū numeric
@attribute punct_freq_dist_words2 numeric
@attribute char_freq_dist6 numeric
@attribute punct_freq_dist_chars2 numeric
@attribute pers_pron31 numeric
@attribute pers_pron1 numeric
@attribute char_freq_dist0 numeric
@attribute funct_words numeric
@attribute punct_freq_dist_words14 numeric
@attribute char_freq_dist2 numeric
@attribute punct_freq_dist_puncts25 numeric
@attribute punct_freq_dist_puncts23 numeric
@attribute det_n numeric
@attribute punct_freq_dist_puncts7 numeric
@attribute char_freq_distC numeric
@attribute comps numeric
@attribute char_freq_dist1 numeric
@attribute char_freq_distU numeric
@attribute punct_freq_dist_puncts9 numeric
@attribute punct_freq_dist_words9 numeric
@attribute punct_freq_dist_chars9 numeric
@attribute char_freq_distl numeric
@attribute punct_freq_dist_chars25 numeric
@attribute punct_freq_dist_chars23 numeric
@attribute char_freq_dist5 numeric
@attribute punct_freq_dist_words23 numeric
@attribute punct_freq_dist_words25 numeric
@attribute punct_freq_dist_puncts17 numeric
@attribute punct_freq_dist_chars17 numeric
@attribute punct_freq_dist_words17 numeric
@attribute punct_freq_dist_chars8 numeric
@attribute punct_freq_dist_words8 numeric
@attribute punct_freq_dist_puncts8 numeric
@attribute punct_freq_dist_chars7 numeric
@attribute char_freq_distc numeric
@attribute char_freq_distk numeric
@attribute rad_dict numeric
@attribute pers_pron16 numeric
@attribute av_word_len numeric
@attribute punct_freq_dist_chars14 numeric
@attribute punct_freq_dist_words7 numeric
@attribute char_freq_dist9 numeric
@attribute char_freq_dist3 numeric
@attribute sent_len_dist_chars80 numeric
@attribute pers_pron4 numeric
@attribute punct_freq_dist_puncts28 numeric
@attribute jihadlist numeric
@attribute pers_pron41 numeric
@attribute char_freq_distĀ numeric
@attribute class {nor,rad}

@data
0.005299,0.000109,0.000482,0.004065,0.02439,0.051153,0,0,0,0.00289,0.000109,0.000656,0.00289,0.092967,0.000984,44.918174,0.047688,0.000656,0,0,7.96727,0.03252,0,0.430663,0.000874,0,0.004065,0.000482,0.000109,0.040223,0,0,0.000109,0,0,0.012195,0.000328,0.001445,0.000109,0.000482,0.004065,0.000874,0.024046,0.007105,0.81826,0.002408,4.407033,0.010821,0.003854,0.000437,0.000109,0.009259,0,0,0,0,0,rad
0.010502,0.0002,0.000933,0.006163,0.212635,0.062118,0.002655,0.005811,0.000651,0.032205,0.0002,0.006913,0.008635,0.142824,0.000351,41.366032,0.039673,0.000551,0.026194,0.027735,9.76895,0.135593,0.000802,0.24321,0.000701,0.000501,0.010786,0.001634,0.000351,0.041479,0.000852,0.000902,0.000351,0.004201,0.003967,0.001541,0.00005,0.000233,0.000351,0.001634,0.010786,0.004408,0.022643,0.004358,0.932306,0,4.658576,0.008516,0.020537,0,0.000401,0.011696,0.000233,0,0,0,0,rad
0.003101,0,0,0,0.141176,0.074322,0.00634,0.012681,0.008101,0.018605,0,0.004227,0.003101,0.127132,0.000352,38.767123,0.043411,0.000352,0,0,8.219178,0.058824,0,0.136986,0.000352,0.000352,0.035294,0.004651,0.001057,0.042268,0,0,0,0,0,0.011765,0.000352,0.00155,0.001057,0.004651,0.035294,0.001761,0.021134,0.004227,0.410959,0,4.40155,0.009863,0.007752,0,0.000352,0,0,0,0,0,0,rad
0.003861,0.000406,0.001931,0.011628,0.023256,0.054811,0,0,0,0.003861,0,0.000812,0,0.111969,0.000406,36.092715,0.069498,0,0,0,9.933775,0.011628,0.004466,0.165563,0.000812,0.002842,0.011628,0.001931,0.000406,0.039383,0,0,0,0,0,0,0,0,0.000406,0.001931,0.011628,0.000406,0.028827,0.00609,6.125828,0,4.754826,0.014616,0.001931,0.000406,0.000406,0,0,0,0,0,0,rad
0.003283,0.000346,0.001641,0.011173,0.145251,0.047808,0,0,0,0.021338,0.000086,0.004496,0.002872,0.116947,0.000259,40.751342,0.054986,0,0,0,9.159213,0,0.000605,0.250447,0.000086,0.000259,0.005587,0.000821,0.000173,0.042967,0,0,0,0,0,0.005587,0.000173,0.000821,0.000173,0.000821,0.005587,0,0.027406,0.005274,1.57424,0,4.74641,0.011585,0,0,0,0.021127,0,0,0,0,0,rad
0.006306,0.000061,0.0003,0.002137,0.038462,0.043749,0,0,0,0.005405,0,0.001098,0.002102,0.101802,0.000122,41.02159,0.061261,0,0,0,10.4792,0.002137,0.000671,0.289626,0,0.000549,0.008547,0.001201,0.000244,0.040515,0,0,0.000061,0,0,0.059829,0.001708,0.008408,0.000366,0.001802,0.012821,0.000061,0.032827,0.002807,2.922591,0,4.921622,0.012447,0.0003,0,0,0.009756,0,0,0,0,0,rad
0.007157,0.000152,0.000651,0.006711,0.040268,0.068876,0,0,0,0.003904,0.000304,0.000912,0.008458,0.134027,0.000304,44.60261,0.050748,0.001064,0.040268,0.033557,8.778173,0.006711,0.000152,0,0.000456,0.000456,0,0,0,0.038163,0.000912,0.00076,0.000304,0.003253,0.003904,0,0,0,0,0,0,0.000152,0.019158,0.00821,0.415184,0,4.279115,0.01186,0.000651,0.000456,0.000152,0,0,0.006711,0.333333,0,0,rad
0.001842,0,0,0,0,0.067034,0,0,0,0,0,0,0.005525,0.13628,0,45.150502,0.053407,0,0,0,9.364548,0.054545,0,0.167224,0,0,0.018182,0.001842,0.000424,0.03776,0,0,0,0,0,0.036364,0.000849,0.003683,0.000424,0.001842,0.018182,0.001273,0.016546,0.010182,0.334448,0,4.3407,0.012304,0.005525,0,0,0,0,0.036364,0,0,0,rad
0.002053,0.000923,0.004107,0.035088,0.105263,0.057657,0,0,0,0.01232,0,0.002768,0,0.092402,0,42.463235,0.059548,0,0,0,7.536765,0,0,0,0,0,0,0,0,0.043358,0,0,0,0,0,0,0,0,0,0,0,0,0.015683,0.007841,0.735294,0,4.451745,0.013376,0,0,0,0,0,0.017544,0,0,0,rad
0.008371,0.000278,0.001395,0.012658,0.113924,0.047831,0,0,0,0.012557,0.000278,0.002503,0.003837,0.134287,0.00146,40.433553,0.035926,0.000626,0.015823,0.015823,11.05875,0.025316,0.003268,0.282752,0.001738,0.000695,0.018987,0.002093,0.000417,0.041435,0.000348,0.000348,0.000556,0.001744,0.001744,0.03481,0.000765,0.003837,0.000556,0.00279,0.025316,0.000556,0.023012,0.008621,4.021363,0,5.017091,0.007161,0.00279,0.000487,0.000348,0.009174,0,0.015823,0.2,0,0,rad
0.007992,0,0,0,0.134409,0.063248,0,0,0,0.01289,0,0.002836,0.018304,0.145398,0.00017,50.952717,0.033256,0.000057,0.005376,0.005376,10.397554,0.002688,0.000057,0.141143,0.000113,0.00017,0.045699,0.004383,0.000964,0.045947,0.000113,0.000113,0,0.000516,0.000516,0.018817,0.000397,0.001805,0.001134,0.005156,0.053763,0.000057,0.021272,0.005729,0.329334,0,4.544728,0.007317,0.000258,0.000057,0,0.007519,0,0.002688,0.5,0,0,rad
0.008219,0,0,0,0,0.05728,0,0,0,0,0,0,0.006849,0.160274,0,42.650602,0.041096,0,0.03,0.03,11.686747,0.01,0.000847,0.120482,0,0.000282,0.01,0.00137,0.000282,0.044582,0.000847,0.000847,0.000282,0.00411,0.00411,0.01,0.000282,0.00137,0.000282,0.00137,0.01,0.000282,0.031038,0.003668,0.60241,0,4.854795,0.008465,0.00137,0,0,0,0,0,0,0,0,rad
0.011784,0,0,0,0.01005,0.056141,0.000344,0.001604,0.000344,0.001071,0,0.000229,0.009641,0.127477,0.001375,46.999032,0.031066,0.000229,0.015075,0.015075,9.438529,0.01005,0.000458,0.435624,0.000802,0,0.005025,0.000536,0.000115,0.042163,0.000344,0.000344,0,0.001607,0.001607,0.055276,0.00126,0.005892,0.000115,0.000536,0.005025,0.000229,0.030247,0.005156,0.919652,0.000536,4.674879,0.006645,0.001071,0.000115,0.000115,0,0,0,0,0,0,rad
0.00361,0.00016,0.000722,0.004673,0.070093,0.063707,0,0,0,0.01083,0.00016,0.002395,0.010108,0.111191,0.00016,45.403377,0.029603,0.000798,0.084112,0.084112,8.380238,0.014019,0,0.187617,0.000479,0,0.009346,0.001444,0.000319,0.044547,0.002874,0.002874,0.000319,0.012996,0.012996,0.009346,0.000319,0.001444,0.000319,0.001444,0.009346,0.000479,0.018841,0.003513,0.68793,0,4.522022,0.006546,0.002166,0.000479,0.00016,0,0,0.023364,0.277778,0,0,rad
0.00335,0,0,0,0.215686,0.049169,0,0,0,0.036851,0,0.007782,0.008375,0.108878,0.000707,37.339056,0.041876,0.001415,0,0,8.726753,0.04902,0.004952,0.286123,0.001769,0,0.009804,0.001675,0.000354,0.036788,0,0,0.000707,0,0,0,0,0,0.000354,0.001675,0.009804,0.001769,0.0237,0.008843,1.001431,0,4.735343,0.008843,0.008375,0.000354,0.000354,0,0,0,0,0,0,rad
0.00343,0.000047,0.000208,0.001889,0.035883,0.061076,0,0,0,0.003949,0.00014,0.000884,0.003326,0.126273,0.000419,47.383204,0.046664,0.000233,0.00661,0.00661,10.738695,0,0.001303,0.196611,0.000535,0.000163,0.009443,0.001039,0.000233,0.033179,0.000163,0.000163,0.000209,0.000727,0.000727,0.010387,0.000256,0.001143,0.000256,0.001143,0.010387,0,0.028409,0.004607,4.859096,0,4.466743,0.010447,0,0.000582,0.000419,0.004587,0,0,0,0,0,rad
0.006957,0,0,0,0.102941,0.043675,0,0,0,0.012174,0,0.002537,0.003478,0.096522,0,45.101089,0.046087,0,0.007353,0.007353,7.782101,0,0.000181,0.544747,0,0,0.007353,0.00087,0.000181,0.038057,0.000181,0.000181,0,0.00087,0.00087,0.007353,0.000181,0.00087,0.000181,0.00087,0.007353,0,0.027546,0.003987,4.66563,0,4.798261,0.009605,0,0,0,0,0,0,0,0,0,rad
0.002451,0.000937,0.004902,0.029851,0,0.035597,0,0,0,0,0,0,0,0.085784,0.001405,31.157895,0.051471,0.001405,0,0,8.421053,0.089552,0.004215,0,0.000468,0.001874,0,0,0,0.057611,0,0,0.000468,0,0,0,0,0,0,0,0,0.00281,0.030913,0.004215,0.842105,0,5.232843,0.009836,0.014706,0,0,0,0,0,0,0,0,rad
0.003774,0,0,0,0,0.040253,0,0,0,0,0,0,0,0.109434,0.005525,34.333333,0.056604,0.000789,0,0,9,0,0.011839,0.333333,0.005525,0,0,0,0,0.04341,0,0,0.001579,0,0,0,0,0,0,0,0,0,0.022099,0.003157,0.333333,0,4.781132,0.011839,0,0,0,0,0,0,0,0,0,rad
0.006452,0.000677,0.003226,0.043478,0.086957,0.037238,0,0,0,0.006452,0,0.001354,0.003226,0.077419,0,46.246246,0.029032,0.001354,0,0,10.843373,0,0.002031,0,0,0,0.043478,0.003226,0.000677,0.045362,0,0,0,0,0,0.043478,0.000677,0.003226,0.000677,0.003226,0.043478,0,0.031144,0.006093,1.201201,0,4.764516,0.006093,0,0,0,0,0,0,0,0,0,rad
0.005038,0,0,0,0.029851,0.05234,0,0,0,0.005038,0,0.001007,0.002519,0.103275,0,37.5,0.06801,0,0,0,10.583153,0.208955,0.005033,0.431965,0,0.000503,0.014925,0.002519,0.000503,0.044791,0,0,0,0,0,0,0,0,0.000503,0.002519,0.014925,0.007046,0.025667,0.005033,1.293103,0,5.005038,0.013588,0.035264,0,0,0,0,0,0,0,0,rad
0.000934,0.000421,0.001868,0.013605,0.122449,0.047368,0,0,0,0.016815,0,0.003789,0.00327,0.089211,0.000211,45.297741,0.042504,0.000105,0.006803,0.006803,8.377823,0.010204,0.001579,0.328542,0.000316,0.000842,0.017007,0.002335,0.000526,0.040842,0.000211,0.000211,0.000211,0.000934,0.000934,0.006803,0.000211,0.000934,0.000526,0.002335,0.017007,0.000316,0.024316,0.006421,1.437372,0.000467,4.437179,0.009579,0.001401,0,0.000105,0.01,0,0,0,0,0,rad
0.003132,0.001282,0.006263,0.060606,0.020202,0.035264,0,0,0,0.002088,0,0.000427,0.003132,0.066806,0,40.586566,0.042797,0.000214,0,0,6.26186,0.060606,0.000641,0.189753,0.000427,0.001069,0,0,0,0.037829,0,0,0,0,0,0.010101,0.000214,0.001044,0,0,0,0.001282,0.030135,0.006625,0.189215,0,4.884134,0.008763,0.006263,0,0,0,0,0,0,0,0,rad
